ts	event_type	SID	ECID	session	game_type	game_number	episode_number	level	score	lines_cleared	completed	game_duration	avg_ep_duration	zoid_sequence	evt_id	evt_data1	evt_data2	curr_zoid	next_zoid	danger_mode	evt_sequence	rots	trans	path_length	min_rots	min_trans	min_path	min_rots_diff	min_trans_diff	min_path_diff	u_drops	s_drops	prop_u_drops	initial_lat	drop_lat	avg_lat	tetrises_game	tetrises_level	agree	delaying	dropping	zoid_rot	zoid_col	zoid_row	board_rep	zoid_rep	smi_ts	smi_eyes	smi_samp_x_l	smi_samp_x_r	smi_samp_y_l	smi_samp_y_r	smi_diam_x_l	smi_diam_x_r	smi_diam_y_l	smi_diam_y_r	smi_eye_x_l	smi_eye_x_r	smi_eye_y_l	smi_eye_y_r	smi_eye_z_l	smi_eye_z_r	fix_x	fix_y	all_diffs	all_ht	all_trans	cd_1	cd_2	cd_3	cd_4	cd_5	cd_6	cd_7	cd_8	cd_9	cleared	col_trans	column_9	cuml_cleared	cuml_eroded	cuml_wells	d_all_ht	d_max_ht	d_mean_ht	d_pits	deep_wells	eroded_cells	full_cells	jaggedness	landing_height	lumped_pits	matches	max_diffs	max_ht	max_ht_diff	max_well	mean_ht	mean_pit_depth	min_ht	min_ht_diff	move_score	nine_filled	pattern_div	pit_depth	pit_rows	pits	row_trans	tetris	tetris_progress	weighted_cells	wells
403.770256157	EP_SUMM	16ctwc-014	CTWC_2016	2016-10-22_15-42-39	standard	3	0	0	18	0	NA	NA	NA	NA	NA	NA	NA	T	L	False	"[[""TL"", 358], [""RR"", 575], [""RR"", 675], [""RR"", 742], [""TL"", 808], [""RR"", 842], [""TR"", 942], [""SD"", 943], [""TR"", 1092], [""DN"", 1325], [""UD"", 1325], [""UD"", 1358], [""UD"", 1392], [""UD"", 1425], [""UD"", 1458], [""UD"", 1492], [""UD"", 1525], [""UD"", 1558], [""UD"", 1592], [""UD"", 1625], [""UD"", 1658], [""UD"", 1692], [""UD"", 1725], [""UD"", 1758], [""UD"", 1792], [""UD"", 1825], [""UD"", 1858], [""UD"", 1892], [""UD"", 1925]]"	2	4	6	2	2	4	0	2	2	19	1	0.95	358	1325	265.0	0	0	False	NA	NA	2	2	2	'[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 3, 0, 0, 0, 0, 0, 0], [0, 0, 3, 3, 3, 0, 0, 0, 0, 0]]'	'[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 3, 0, 0, 0, 0, 0, 0], [0, 0, 3, 3, 3, 0, 0, 0, 0, 0]]'	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	7	0	1	1	-1	-1	0	0	0	0	0	3	0	0	0	0	0	0	0.0	0	0	0	4	4	0	0	3	1	2	1.6	0	0.4	0.0	0	0.4	0	0	5	0	0	0	4	0	0	5	0
405.37028177	EP_SUMM	16ctwc-014	CTWC_2016	2016-10-22_15-42-39	standard	3	1	0	36	0	NA	NA	NA	NA	NA	NA	NA	L	T	False	"[[""TL"", 156], [""RL"", 183], [""RL"", 316], [""TL"", 799], [""DN"", 816], [""UD"", 816], [""UD"", 849], [""UD"", 883], [""UD"", 917], [""UD"", 949], [""UD"", 983], [""UD"", 1016], [""UD"", 1049], [""UD"", 1083], [""UD"", 1116], [""UD"", 1149], [""UD"", 1183], [""UD"", 1216], [""UD"", 1249], [""UD"", 1283], [""UD"", 1316], [""UD"", 1349], [""UD"", 1383], [""UD"", 1416]]"	1	5	6	1	5	6	0	0	0	19	0	1.0	156	816	272.0	0	0	True	NA	NA	3	0	3	'[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 3, 0, 0, 0, 0, 0, 0], [7, 7, 3, 3, 3, 0, 0, 0, 0, 0]]'	'[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 7, 0, 0, 0, 0, 0, 0, 0, 0]]'	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3	8	10	-2	0	1	-1	-1	0	0	0	0	0	5	0	0	0	0	0	0	0.0	0	0	0	8	5	0	0	6	1	3	2.2	0	0.8	0.0	0	0.8	0	0	5	0	0	0	5	0	0	12	0
406.837186447	EP_SUMM	16ctwc-014	CTWC_2016	2016-10-22_15-42-39	standard	3	2	0	55	0	NA	NA	NA	NA	NA	NA	NA	T	T	False	"[[""TR"", 153], [""TR"", 183], [""RR"", 232], [""RR"", 349], [""DN"", 449], [""UD"", 450], [""UD"", 482], [""UD"", 515], [""UD"", 549], [""UD"", 582], [""UD"", 615], [""UD"", 649], [""UD"", 683], [""DN"", 715], [""RR"", 799], [""DN"", 882], [""UD"", 883], [""RR"", 915], [""UD"", 916], [""UD"", 949], [""UD"", 983], [""UD"", 1015], [""UD"", 1049], [""UD"", 1083], [""UD"", 1115], [""UD"", 1149], [""UD"", 1183], [""UD"", 1215], [""UD"", 1249]]"	2	1	3	2	1	3	0	0	0	20	0	1.0	153	449	176.4	0	0	False	NA	NA	2	5	2	'[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 3, 0, 0, 3, 0, 0, 0], [7, 7, 3, 3, 3, 3, 3, 3, 0, 0]]'	'[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 3, 0, 0, 0], [0, 0, 0, 0, 0, 3, 3, 3, 0, 0]]'	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3	12	15	-2	0	1	-1	0	1	-1	-1	0	0	8	0	0	0	0	0	0	0.0	0	0	0	12	7	0	0	4	1	3	1.8	0	1.2	0.0	0	1.2	0	0	8	0	0	0	7	0	0	17	0
408.353311039	EP_SUMM	16ctwc-014	CTWC_2016	2016-10-22_15-42-39	standard	3	3	0	73	0	NA	NA	NA	NA	NA	NA	NA	T	O	False	"[[""RR"", 153], [""TR"", 154], [""RR"", 232], [""TR"", 565], [""DN"", 715], [""UD"", 715], [""UD"", 749], [""UD"", 782], [""UD"", 815], [""UD"", 849], [""UD"", 882], [""UD"", 915], [""UD"", 949], [""UD"", 982], [""UD"", 1015], [""UD"", 1049], [""UD"", 1082], [""UD"", 1115], [""UD"", 1149], [""UD"", 1182], [""UD"", 1215], [""UD"", 1249], [""UD"", 1282], [""UD"", 1315]]"	1	3	4	1	3	4	0	0	0	19	0	1.0	153	715	238.333333333	0	0	False	NA	NA	1	7	3	'[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 3, 0], [7, 0, 0, 3, 0, 0, 3, 3, 3, 0], [7, 7, 3, 3, 3, 3, 3, 3, 3, 0]]'	'[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 3, 0], [0, 0, 0, 0, 0, 0, 0, 3, 3, 0], [0, 0, 0, 0, 0, 0, 0, 0, 3, 0]]'	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3	16	18	-2	0	1	-1	0	1	0	1	-3	0	9	0	0	0	6	0	0	0.0	0	3	0	16	9	0	0	4	1	3	1.4	3	1.6	0.0	0	1.6	0	1	6	0	0	0	9	0	1	25	3
409.853249402	EP_SUMM	16ctwc-014	CTWC_2016	2016-10-22_15-42-39	standard	3	4	0	90	0	NA	NA	NA	NA	NA	NA	NA	O	Z	False	"[[""TL"", 66], [""TL"", 469], [""DN"", 716], [""UD"", 716], [""UD"", 749], [""UD"", 783], [""UD"", 817], [""UD"", 849], [""UD"", 882], [""UD"", 916], [""UD"", 949], [""UD"", 982], [""UD"", 1016], [""UD"", 1049], [""UD"", 1082], [""UD"", 1116], [""UD"", 1149], [""UD"", 1182], [""UD"", 1216], [""UD"", 1249], [""UD"", 1282]]"	0	3	3	0	3	3	0	0	0	18	0	1.0	66	716	358.0	0	0	True	NA	NA	0	1	3	'[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 2, 2, 0, 0, 0, 0, 0, 3, 0], [7, 2, 2, 3, 0, 0, 3, 3, 3, 0], [7, 7, 3, 3, 3, 3, 3, 3, 3, 0]]'	'[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 2, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 2, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]'	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3	20	16	0	0	-1	-1	0	1	0	1	-3	0	9	0	0	0	6	0	0	0.0	0	3	0	20	7	1	0	5	1	3	1.0	3	2.0	0.0	0	2.0	0	1	7	0	0	0	7	0	1	35	3
410.987232572	EP_SUMM	16ctwc-014	CTWC_2016	2016-10-22_15-42-39	standard	3	5	0	107	0	NA	NA	NA	NA	NA	NA	NA	Z	T	False	"[[""TL"", 116], [""TL"", 232], [""DN"", 349], [""UD"", 349], [""UD"", 382], [""UD"", 417], [""UD"", 449], [""UD"", 482], [""UD"", 516], [""UD"", 550], [""UD"", 582], [""UD"", 616], [""UD"", 649], [""UD"", 682], [""UD"", 716], [""UD"", 750], [""UD"", 782], [""UD"", 816], [""UD"", 850], [""UD"", 882], [""UD"", 916]]"	0	1	1	0	1	1	0	0	0	18	0	1.0	116	349	174.5	0	0	True	NA	NA	0	3	3	'[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 2, 2, 5, 5, 0, 0, 0, 3, 0], [7, 2, 2, 3, 5, 5, 3, 3, 3, 0], [7, 7, 3, 3, 3, 3, 3, 3, 3, 0]]'	'[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 5, 5, 0, 0, 0, 0, 0], [0, 0, 0, 0, 5, 5, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]'	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3	24	14	0	0	0	0	-1	0	0	1	-3	0	9	0	0	0	6	0	0	0.0	0	3	0	24	5	1	0	6	1	3	0.6	3	2.4	0.0	0	2.4	0	2	6	0	0	0	5	0	2	45	3
412.270311972	EP_SUMM	16ctwc-014	CTWC_2016	2016-10-22_15-42-39	standard	3	6	0	124	0	NA	NA	NA	NA	NA	NA	NA	T	I	False	"[[""RR"", 145], [""TR"", 146], [""RR"", 199], [""TR"", 216], [""RR"", 299], [""RR"", 366], [""DN"", 499], [""UD"", 499], [""UD"", 533], [""UD"", 567], [""UD"", 599], [""UD"", 633], [""UD"", 667], [""UD"", 699], [""UD"", 733], [""UD"", 766], [""UD"", 799], [""UD"", 833], [""UD"", 866], [""UD"", 899], [""UD"", 932], [""UD"", 965], [""UD"", 998], [""UD"", 1032], [""UD"", 1066]]"	2	1	3	2	1	3	0	0	0	18	0	1.0	145	499	124.75	0	0	True	NA	NA	2	5	4	'[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 3, 0, 0, 0], [7, 2, 2, 5, 5, 3, 3, 3, 3, 0], [7, 2, 2, 3, 5, 5, 3, 3, 3, 0], [7, 7, 3, 3, 3, 3, 3, 3, 3, 0]]'	'[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 3, 0, 0, 0], [0, 0, 0, 0, 0, 3, 3, 3, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]'	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3	28	14	0	0	0	0	0	1	-1	0	-3	0	9	0	0	0	6	0	0	0.0	0	3	0	28	5	2	0	5	1	4	1.2	3	2.8	0.0	0	2.8	0	3	6	0	0	0	5	0	3	58	3
