ts	event_type	SID	ECID	session	game_type	game_number	episode_number	level	score	lines_cleared	completed	game_duration	avg_ep_duration	zoid_sequence	evt_id	evt_data1	evt_data2	curr_zoid	next_zoid	danger_mode	evt_sequence	rots	trans	path_length	min_rots	min_trans	min_path	min_rots_diff	min_trans_diff	min_path_diff	u_drops	s_drops	prop_u_drops	initial_lat	drop_lat	avg_lat	tetrises_game	tetrises_level	delaying	dropping	zoid_rot	zoid_col	zoid_row	board_rep	zoid_rep	smi_ts	smi_eyes	smi_samp_x_l	smi_samp_x_r	smi_samp_y_l	smi_samp_y_r	smi_diam_x_l	smi_diam_x_r	smi_diam_y_l	smi_diam_y_r	smi_eye_x_l	smi_eye_x_r	smi_eye_y_l	smi_eye_y_r	smi_eye_z_l	smi_eye_z_r	fix_x	fix_y	all_diffs	all_ht	all_trans	cd_1	cd_2	cd_3	cd_4	cd_5	cd_6	cd_7	cd_8	cd_9	cleared	col_trans	column_9	cuml_cleared	cuml_eroded	cuml_wells	d_all_ht	d_max_ht	d_mean_ht	d_pits	deep_wells	eroded_cells	full_cells	jaggedness	landing_height	lumped_pits	matches	max_diffs	max_ht	max_ht_diff	max_well	mean_ht	mean_pit_depth	min_ht	min_ht_diff	move_score	nine_filled	pattern_div	pit_depth	pit_rows	pits	row_trans	tetris	tetris_progress	weighted_cells	wells
2700.61995792	EP_SUMM	3117	NIL	2015-2-18_9-37-56	pop_assessment	6	0	0	16	0	NA	NA	NA	NA	NA	NA	NA	I	L	False	"[[""sy-dn-s"", 799], [""kp-tr-l"", 1032], [""sy-tr-l"", 1033], [""sy-tr-l"", 1266], [""sy-tr-l"", 1366], [""kr-tr-l"", 1433], [""sy-dn-s"", 1600], [""kp-dwn"", 1832], [""sy-dn-u"", 1833], [""sy-dn-u"", 1866], [""sy-dn-u"", 1899], [""sy-dn-u"", 1933], [""kr-dwn"", 1966], [""kp-tr-r"", 2132], [""sy-tr-r"", 2133], [""kr-tr-r"", 2199], [""kp-tr-r"", 2299], [""sy-tr-r"", 2299], [""kr-tr-r"", 2333], [""kp-tr-r"", 2399], [""sy-tr-r"", 2399], [""kr-tr-r"", 2466], [""kp-tr-r"", 2566], [""sy-tr-r"", 2566], [""kr-tr-r"", 2633], [""sy-dn-s"", 2733], [""kp-tr-r"", 3199], [""sy-tr-r"", 3199], [""kr-tr-r"", 3266], [""kp-dwn"", 3399], [""sy-dn-u"", 3400], [""sy-dn-u"", 3433], [""sy-dn-u"", 3466], [""sy-dn-u"", 3499], [""sy-dn-u"", 3533], [""sy-dn-u"", 3566], [""sy-dn-u"", 3599], [""sy-dn-u"", 3633], [""sy-dn-u"", 3666], [""sy-dn-u"", 3699], [""sy-dn-u"", 3733], [""sy-dn-u"", 3766], [""sy-dn-u"", 3799]]"	0	8	8	0	2	2	0	6	6	17	3	0.85	799	1832	424.875	0	0	NA	NA	0	5	1	'[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 1, 1, 1, 0]]'	'[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 1, 1, 1, 0]]'	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	6	0	0	0	0	1	0	0	0	-1	0	4	0	0	0	1	0	0	0.0	0	0	0	4	2	0	0	4	1	1	0.6	1	0.4	0.0	0	0.4	0	0	3	0	0	0	2	0	0	4	1
2704.38664699	EP_SUMM	3117	NIL	2015-2-18_9-37-56	pop_assessment	6	1	0	32	0	NA	NA	NA	NA	NA	NA	NA	L	S	False	"[[""kp-rt-cw"", 199], [""sy-rt-cw"", 199], [""kr-rt-cw"", 333], [""kp-tr-l"", 333], [""sy-tr-l"", 333], [""kr-tr-l"", 399], [""kp-rt-cw"", 433], [""sy-rt-cw"", 433], [""kp-tr-l"", 466], [""sy-tr-l"", 466], [""kr-rt-cw"", 499], [""kr-tr-l"", 533], [""kp-rt-cw"", 599], [""sy-rt-cw"", 599], [""kp-tr-l"", 633], [""sy-tr-l"", 633], [""kr-rt-cw"", 733], [""kr-tr-l"", 733], [""sy-dn-s"", 799], [""kp-tr-l"", 933], [""sy-tr-l"", 933], [""kr-tr-l"", 1066], [""kp-rt-cw"", 1100], [""sy-rt-cw"", 1100], [""kr-rt-cw"", 1199], [""kp-rt-cw"", 1299], [""sy-rt-cw"", 1299], [""kr-rt-cw"", 1400], [""kp-rt-cw"", 1466], [""sy-rt-cw"", 1466], [""kr-rt-cw"", 1566], [""kp-tr-r"", 1599], [""sy-tr-r"", 1599], [""sy-dn-s"", 1600], [""kp-rt-cw"", 1700], [""sy-rt-cw"", 1700], [""kr-tr-r"", 1700], [""kr-rt-cw"", 1800], [""kp-rt-cw"", 1899], [""sy-rt-cw"", 1899], [""kr-rt-cw"", 1966], [""kp-rt-cw"", 2066], [""sy-rt-cw"", 2066], [""kr-rt-cw"", 2166], [""kp-tr-r"", 2199], [""sy-tr-r"", 2199], [""kr-tr-r"", 2266], [""sy-dn-s"", 2399], [""kp-dwn"", 2433], [""sy-dn-u"", 2433], [""sy-dn-u"", 2466], [""sy-dn-u"", 2499], [""sy-dn-u"", 2533], [""sy-dn-u"", 2566], [""sy-dn-u"", 2600], [""kr-dwn"", 2633], [""kp-tr-r"", 2799], [""sy-tr-r"", 2799], [""kr-tr-r"", 2833], [""kp-dwn"", 3033], [""sy-dn-u"", 3033], [""sy-dn-u"", 3066], [""sy-dn-u"", 3099], [""sy-dn-u"", 3133], [""kr-dwn"", 3166], [""kp-dwn"", 3399], [""sy-dn-u"", 3400], [""sy-dn-u"", 3433], [""sy-dn-u"", 3466], [""sy-dn-u"", 3500], [""sy-dn-u"", 3533], [""sy-dn-u"", 3567], [""sy-dn-u"", 3599]]"	9	7	16	2	1	3	7	6	13	17	3	0.85	199	2433	178.894736842	0	0	NA	NA	2	2	2	'[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 7, 0, 0, 0, 0, 0], [0, 0, 7, 7, 7, 1, 1, 1, 1, 0]]'	'[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 7, 0, 0, 0, 0, 0], [0, 0, 7, 7, 7, 0, 0, 0, 0, 0]]'	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	8	11	0	1	0	1	-1	0	0	0	-1	0	7	0	0	0	1	0	0	0.0	0	0	0	8	4	0	0	4	1	2	1.2	1	0.8	0.0	0	0.8	0	0	5	0	0	0	4	0	0	9	1
2705.95328093	EP_SUMM	3117	NIL	2015-2-18_9-37-56	pop_assessment	6	2	0	50	0	NA	NA	NA	NA	NA	NA	NA	S	J	False	"[[""kp-tr-l"", 166], [""sy-tr-l"", 166], [""kr-tr-l"", 266], [""kp-tr-l"", 332], [""sy-tr-l"", 333], [""kr-tr-l"", 399], [""kp-tr-l"", 466], [""sy-tr-l"", 466], [""kr-tr-l"", 566], [""kp-tr-l"", 599], [""sy-tr-l"", 599], [""kr-tr-l"", 699], [""kp-dwn"", 799], [""sy-dn-u"", 799], [""sy-dn-u"", 832], [""sy-dn-u"", 866], [""sy-dn-u"", 899], [""sy-dn-u"", 932], [""sy-dn-u"", 966], [""sy-dn-u"", 999], [""sy-dn-u"", 1032], [""sy-dn-u"", 1066], [""sy-dn-u"", 1099], [""sy-dn-u"", 1132], [""sy-dn-u"", 1166], [""sy-dn-u"", 1199], [""sy-dn-u"", 1232], [""sy-dn-u"", 1266], [""sy-dn-u"", 1299], [""sy-dn-u"", 1332], [""sy-dn-u"", 1366], [""sy-dn-u"", 1399]]"	0	4	4	0	3	3	0	1	1	19	0	1.0	166	799	159.8	0	0	NA	NA	0	0	2	'[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 4, 4, 0, 7, 0, 0, 0, 0, 0], [4, 4, 7, 7, 7, 1, 1, 1, 1, 0]]'	'[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 4, 4, 0, 0, 0, 0, 0, 0, 0], [4, 4, 0, 0, 0, 0, 0, 0, 0, 0]]'	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1	12	14	1	0	-1	1	-1	0	0	0	-1	0	9	0	0	0	3	0	0	0.0	0	0	0	12	5	0	0	5	1	2	0.8	1	1.2	0.0	0	1.2	0	1	6	0	0	0	5	0	1	15	3
2710.15328598	EP_SUMM	3117	NIL	2015-2-18_9-37-56	pop_assessment	6	3	0	65	0	NA	NA	NA	NA	NA	NA	NA	J	L	False	"[[""kp-tr-r"", 499], [""sy-tr-r"", 499], [""kr-tr-r"", 566], [""sy-dn-s"", 799], [""kp-tr-l"", 899], [""sy-tr-l"", 899], [""kr-tr-l"", 933], [""kp-tr-l"", 1033], [""sy-tr-l"", 1033], [""kr-tr-l"", 1099], [""kp-tr-l"", 1199], [""sy-tr-l"", 1200], [""kr-tr-l"", 1266], [""kp-dwn"", 1533], [""sy-dn-u"", 1533], [""sy-dn-u"", 1566], [""sy-dn-u"", 1600], [""sy-dn-u"", 1633], [""kr-dwn"", 1666], [""kp-tr-r"", 2333], [""sy-tr-r"", 2333], [""kp-rt-cw"", 2399], [""sy-rt-cw"", 2399], [""kr-tr-r"", 2400], [""sy-dn-s"", 2433], [""kr-rt-cw"", 2466], [""kp-tr-r"", 2466], [""sy-tr-r"", 2467], [""kp-rt-cw"", 2566], [""sy-rt-cw"", 2566], [""kr-tr-r"", 2566], [""kp-tr-r"", 2666], [""sy-tr-r"", 2666], [""kr-rt-cw"", 2666], [""kr-tr-r"", 2733], [""sy-dn-s"", 3233], [""kp-tr-r"", 3433], [""sy-tr-r"", 3433], [""kr-tr-r"", 3499], [""kp-dwn"", 3666], [""sy-dn-u"", 3666], [""sy-dn-u"", 3700], [""sy-dn-u"", 3733], [""sy-dn-u"", 3766], [""sy-dn-u"", 3799], [""sy-dn-u"", 3833], [""sy-dn-u"", 3867], [""sy-dn-u"", 3899], [""sy-dn-u"", 3933], [""sy-dn-u"", 3966], [""sy-dn-u"", 4000], [""sy-dn-u"", 4033]]"	2	8	10	2	2	4	0	6	6	16	3	0.842105263158	499	1533	305.5	0	0	NA	NA	2	5	3	'[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 6, 0, 0, 0, 0], [0, 4, 4, 0, 7, 6, 6, 6, 0, 0], [4, 4, 7, 7, 7, 1, 1, 1, 1, 0]]'	'[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 6, 0, 0, 0, 0], [0, 0, 0, 0, 0, 6, 6, 6, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]'	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1	16	16	1	0	-1	1	1	-1	0	-1	-1	0	9	0	0	0	3	0	0	0.0	0	0	0	16	7	1	0	4	1	3	1.4	1	1.6	0.0	0	1.6	0	1	7	0	0	0	7	0	1	24	3
2712.08785605	EP_SUMM	3117	NIL	2015-2-18_9-37-56	pop_assessment	6	4	0	82	0	NA	NA	NA	NA	NA	NA	NA	L	I	False	"[[""kp-tr-l"", 133], [""sy-tr-l"", 133], [""sy-tr-l"", 366], [""sy-tr-l"", 466], [""sy-tr-l"", 567], [""sy-tr-l"", 666], [""kr-tr-l"", 699], [""kp-dwn"", 799], [""sy-dn-u"", 799], [""sy-dn-u"", 833], [""sy-dn-u"", 866], [""sy-dn-u"", 899], [""sy-dn-u"", 933], [""sy-dn-u"", 966], [""sy-dn-u"", 999], [""sy-dn-u"", 1033], [""sy-dn-u"", 1066], [""sy-dn-u"", 1099], [""sy-dn-u"", 1133], [""sy-dn-u"", 1166], [""sy-dn-u"", 1199], [""sy-dn-u"", 1233], [""sy-dn-u"", 1266], [""sy-dn-u"", 1299], [""kr-dwn"", 1333], [""kp-dwn"", 1733], [""sy-dn-u"", 1734], [""sy-dn-u"", 1766]]"	0	5	5	0	3	3	0	2	2	18	0	1.0	133	799	577.666666667	0	0	NA	NA	0	0	3	'[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 7, 7, 0, 0, 6, 0, 0, 0, 0], [7, 4, 4, 0, 7, 6, 6, 6, 0, 0], [4, 4, 7, 7, 7, 1, 1, 1, 1, 0]]'	'[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 7, 7, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]'	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3	20	16	0	0	-2	1	1	-1	0	-1	-1	0	9	0	0	0	2	0	0	0.0	0	0	0	20	7	1	0	6	1	3	1.0	1	2.0	0.0	0	2.0	0	1	7	0	0	0	7	0	1	35	2
2713.88660598	EP_SUMM	3117	NIL	2015-2-18_9-37-56	pop_assessment	6	5	0	98	0	NA	NA	NA	NA	NA	NA	NA	I	I	False	"[[""kp-tr-r"", 100], [""sy-tr-r"", 100], [""kr-tr-r"", 166], [""kp-tr-r"", 266], [""sy-tr-r"", 266], [""kr-tr-r"", 300], [""kp-rt-cw"", 433], [""sy-rt-cw"", 433], [""kr-rt-cw"", 599], [""sy-dn-s"", 799], [""kp-tr-r"", 833], [""sy-tr-r"", 833], [""kr-tr-r"", 899], [""kp-dwn"", 1100], [""sy-dn-u"", 1100], [""sy-dn-u"", 1133], [""sy-dn-u"", 1166], [""sy-dn-u"", 1200], [""sy-dn-u"", 1233], [""sy-dn-u"", 1266], [""sy-dn-u"", 1300], [""sy-dn-u"", 1333], [""sy-dn-u"", 1366], [""sy-dn-u"", 1399], [""sy-dn-u"", 1433], [""sy-dn-u"", 1466], [""sy-dn-u"", 1500], [""sy-dn-u"", 1533], [""sy-dn-u"", 1566], [""sy-dn-u"", 1600], [""sy-dn-u"", 1633]]"	1	3	4	1	3	4	0	0	0	17	1	0.944444444444	100	1100	220.0	0	0	NA	NA	1	8	5	'[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [7, 7, 7, 0, 0, 6, 0, 0, 1, 0], [7, 4, 4, 0, 7, 6, 6, 6, 1, 0], [4, 4, 7, 7, 7, 1, 1, 1, 1, 0]]'	'[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]'	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3	24	22	0	0	-2	1	1	-1	0	3	-5	0	9	0	0	0	16	0	0	0.0	0	5	0	24	13	1	0	2	3	5	2.6	5	2.4	0.0	0	2.4	0	1	7	0	0	0	13	0	1	49	6
